Local authority code,Local authority,MSOA code,Middle layer super output area,LSOA code,Lower layer super output area,"Number of 
domestic 
properties","Number of 
domestic 
gas meters","Estimated number 
of properties not 
on the gas grid","Estimated percentage
of properties not 
on the gas grid"
E07000140,South Holland,E02005473,South Holland 009,E01026264,South Holland 009C,660,652,8,1.21
E07000140,South Holland,E02005473,South Holland 009,E01026265,South Holland 009D,530,494,36,6.79
E07000140,South Holland,E02005473,South Holland 009,E01034699,South Holland 009F,470,468,2,0.43
E07000140,South Holland,E02005473,South Holland 009,E01034700,South Holland 009G,720,683,37,5.14
E07000140,South Holland,E02005474,South Holland 010,E01026245,South Holland 010A,1000,675,325,32.5
E07000140,South Holland,E02005474,South Holland 010,E01026249,South Holland 010B,750,83,667,88.93
E07000140,South Holland,E02005474,South Holland 010,E01026280,South Holland 010C,1080,,,
E07000140,South Holland,E02005475,South Holland 011,E01026239,South Holland 011A,860,621,239,27.79
E07000140,South Holland,E02005475,South Holland 011,E01026240,South Holland 011B,980,835,145,14.8
E07000140,South Holland,E02005475,South Holland 011,E01026284,South Holland 011C,830,429,401,48.31
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026313,South Kesteven 001A,650,164,486,74.77
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026314,South Kesteven 001B,590,,,
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026329,South Kesteven 001C,840,,,
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026333,South Kesteven 001D,1100,471,629,57.18
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026291,South Kesteven 002A,870,827,43,4.94
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026340,South Kesteven 002B,1020,969,51,5
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026355,South Kesteven 002C,1100,750,350,31.82
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026365,South Kesteven 002D,1050,590,460,43.81
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026325,South Kesteven 003A,630,627,3,0.48
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026326,South Kesteven 003B,640,638,2,0.31
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026327,South Kesteven 003C,630,629,1,0.16
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026328,South Kesteven 003D,620,592,28,4.52
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026352,South Kesteven 003E,590,567,23,3.9
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026353,South Kesteven 003F,940,793,147,15.64
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026354,South Kesteven 003G,500,491,9,1.8
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026321,South Kesteven 004B,610,632,0,0
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026322,South Kesteven 004C,630,627,3,0.48
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026323,South Kesteven 004D,1070,837,233,21.78
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026324,South Kesteven 004E,900,892,8,0.89
E07000141,South Kesteven,E02005479,South Kesteven 004,E01034701,South Kesteven 004F,100,176,0,0
E07000141,South Kesteven,E02005479,South Kesteven 004,E01034702,South Kesteven 004G,640,639,1,0.16
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026308,South Kesteven 005A,610,643,0,0
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026309,South Kesteven 005B,720,696,24,3.33
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026310,South Kesteven 005C,450,446,4,0.89
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026311,South Kesteven 005D,700,634,66,9.43
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026312,South Kesteven 005E,460,458,2,0.43
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026317,South Kesteven 006A,1160,1008,152,13.1
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026318,South Kesteven 006B,1010,925,85,8.42
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026319,South Kesteven 006C,1080,864,216,20
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026343,South Kesteven 006D,990,815,175,17.68
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026344,South Kesteven 006E,710,634,76,10.7
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026345,South Kesteven 006F,700,643,57,8.14
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026292,South Kesteven 007A,650,642,8,1.23
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026293,South Kesteven 007B,930,831,99,10.65
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026294,South Kesteven 007C,660,653,7,1.06
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026316,South Kesteven 007D,1120,,,
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026332,South Kesteven 007E,980,,,
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026290,South Kesteven 008A,950,,,
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026341,South Kesteven 008B,660,466,194,29.39
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026342,South Kesteven 008C,590,371,219,37.12
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026361,South Kesteven 008D,1210,,,
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026315,South Kesteven 009A,990,,,
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026331,South Kesteven 009B,1150,599,551,47.91
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026338,South Kesteven 009C,540,162,378,70
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026339,South Kesteven 009D,580,442,138,23.79
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026299,South Kesteven 010A,750,718,32,4.27
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026300,South Kesteven 010B,640,609,31,4.84
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026302,South Kesteven 010D,540,530,10,1.85
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034703,South Kesteven 010E,610,593,17,2.79
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034704,South Kesteven 010F,120,175,0,0
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034705,South Kesteven 010G,210,229,0,0
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026296,South Kesteven 011B,670,579,91,13.58
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026297,South Kesteven 011C,630,611,19,3.02
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026298,South Kesteven 011D,1100,957,143,13
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032997,South Kesteven 011E,450,432,18,4
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032998,South Kesteven 011F,750,756,0,0
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032999,South Kesteven 011G,560,552,8,1.43
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026330,South Kesteven 012A,890,,,
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026360,South Kesteven 012B,920,810,110,11.96
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026362,South Kesteven 012C,710,636,74,10.42
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026363,South Kesteven 012D,570,393,177,31.05
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026364,South Kesteven 012E,720,680,40,5.56
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026334,South Kesteven 013A,650,624,26,4
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026335,South Kesteven 013B,750,755,0,0
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026336,South Kesteven 013C,720,435,285,39.58
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026337,South Kesteven 013D,850,881,0,0
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026303,South Kesteven 014A,530,527,3,0.57
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026304,South Kesteven 014B,640,417,223,34.84
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026305,South Kesteven 014C,610,547,63,10.33
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026306,South Kesteven 014D,810,741,69,8.52
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026307,South Kesteven 014E,560,572,0,0
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026287,South Kesteven 015A,630,595,35,5.56
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026288,South Kesteven 015B,800,757,43,5.37
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026289,South Kesteven 015C,1040,1022,18,1.73
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026346,South Kesteven 015D,520,516,4,0.77
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026347,South Kesteven 015E,870,741,129,14.83
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026348,South Kesteven 015F,480,486,0,0
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026349,South Kesteven 016A,770,694,76,9.87
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026350,South Kesteven 016B,990,871,119,12.02
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026351,South Kesteven 016C,990,929,61,6.16
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026356,South Kesteven 016D,590,591,0,0
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026357,South Kesteven 016E,600,594,6,1
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026358,South Kesteven 016F,620,598,22,3.55
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026359,South Kesteven 016G,690,675,15,2.17
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026367,West Lindsey 001A,800,586,214,26.75
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026368,West Lindsey 001B,810,774,36,4.44
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026387,West Lindsey 001C,1120,301,819,73.12
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026416,West Lindsey 001D,580,110,470,81.03
E07000142,West Lindsey,E02005492,West Lindsey 001,E01032683,West Lindsey 001G,1050,907,143,13.62
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026380,West Lindsey 002A,890,920,0,0
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026401,West Lindsey 002B,660,515,145,21.97
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026402,West Lindsey 002C,890,824,66,7.42
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026403,West Lindsey 002D,570,116,454,79.65
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026407,West Lindsey 002E,580,12,568,97.93
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026408,West Lindsey 002F,610,558,52,8.52
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026389,West Lindsey 003A,900,856,44,4.89
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026390,West Lindsey 003B,880,829,51,5.8
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026391,West Lindsey 003C,940,541,399,42.45
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026392,West Lindsey 003D,1330,795,535,40.23
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026415,West Lindsey 003E,520,402,118,22.69
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026378,West Lindsey 004A,790,781,9,1.14
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026379,West Lindsey 004B,820,808,12,1.46
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026381,West Lindsey 004C,880,884,0,0
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026382,West Lindsey 004D,850,800,50,5.88
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026383,West Lindsey 004E,880,804,76,8.64
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026384,West Lindsey 004F,1160,944,216,18.62
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026385,West Lindsey 005A,530,226,304,57.36
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026386,West Lindsey 005B,580,302,278,47.93
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026399,West Lindsey 005C,640,512,128,20
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026411,West Lindsey 005D,1090,270,820,75.23
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026374,West Lindsey 006A,670,667,3,0.45
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026375,West Lindsey 006B,810,871,0,0
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026376,West Lindsey 006C,790,686,104,13.16
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026377,West Lindsey 006D,960,918,42,4.37
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026388,West Lindsey 007A,970,706,264,27.22
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026404,West Lindsey 007B,1020,767,253,24.8
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026409,West Lindsey 007C,550,,,
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026410,West Lindsey 007D,810,,,
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026372,West Lindsey 008A,1050,831,219,20.86
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026412,West Lindsey 008B,750,539,211,28.13
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026413,West Lindsey 008C,910,894,16,1.76
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026414,West Lindsey 008D,720,128,592,82.22
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026396,West Lindsey 009A,580,486,94,16.21
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026398,West Lindsey 009C,740,605,135,18.24
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026400,West Lindsey 009D,670,619,51,7.61
E07000142,West Lindsey,E02005500,West Lindsey 009,E01034706,West Lindsey 009E,570,463,107,18.77
E07000142,West Lindsey,E02005500,West Lindsey 009,E01034707,West Lindsey 009F,560,334,226,40.36
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026393,West Lindsey 010A,660,643,17,2.58
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026394,West Lindsey 010B,860,808,52,6.05
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026395,West Lindsey 010C,710,674,36,5.07
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026405,West Lindsey 010D,540,485,55,10.19
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026406,West Lindsey 010E,530,488,42,7.92
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026366,West Lindsey 011A,1070,638,432,40.37
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026369,West Lindsey 011B,610,583,27,4.43
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026370,West Lindsey 011C,1030,1002,28,2.72
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026371,West Lindsey 011D,540,532,8,1.48
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026373,West Lindsey 011E,930,394,536,57.63
