LSOA11CD,LSOA21CD,LSOA21NM,LAD22NM,lsoa11,is_lincolnshire,year,baseline_2022,projection_model,horizon_years,pred_multimodal_ridge,projected_change_multimodal_ridge_vs_2022,projected_annual_change_multimodal_ridge,projected_decile_multimodal_ridge,ci_lower_95_multimodal_ridge,ci_upper_95_multimodal_ridge,pred_multimodal_elasticnet,projected_change_multimodal_elasticnet_vs_2022,projected_annual_change_multimodal_elasticnet,projected_decile_multimodal_elasticnet,ci_lower_95_multimodal_elasticnet,ci_upper_95_multimodal_elasticnet,pred_multimodal_random_forest,projected_change_multimodal_random_forest_vs_2022,projected_annual_change_multimodal_random_forest,projected_decile_multimodal_random_forest,ci_lower_95_multimodal_random_forest,ci_upper_95_multimodal_random_forest,pred_multimodal_extra-trees,projected_change_multimodal_extra-trees_vs_2022,projected_annual_change_multimodal_extra-trees,projected_decile_multimodal_extra-trees,ci_lower_95_multimodal_extra-trees,ci_upper_95_multimodal_extra-trees,pred_multimodal_lightgbm,projected_change_multimodal_lightgbm_vs_2022,projected_annual_change_multimodal_lightgbm,projected_decile_multimodal_lightgbm,ci_lower_95_multimodal_lightgbm,ci_upper_95_multimodal_lightgbm,pred_multimodal_xgboost,projected_change_multimodal_xgboost_vs_2022,projected_annual_change_multimodal_xgboost,projected_decile_multimodal_xgboost,ci_lower_95_multimodal_xgboost,ci_upper_95_multimodal_xgboost,pred_multimodal_catboost,projected_change_multimodal_catboost_vs_2022,projected_annual_change_multimodal_catboost,projected_decile_multimodal_catboost,ci_lower_95_multimodal_catboost,ci_upper_95_multimodal_catboost,pred_explainable_boosting_machine_(ebm),projected_change_explainable_boosting_machine_(ebm)_vs_2022,projected_annual_change_explainable_boosting_machine_(ebm),projected_decile_explainable_boosting_machine_(ebm),ci_lower_95_explainable_boosting_machine_(ebm),ci_upper_95_explainable_boosting_machine_(ebm),pred_stacking_ensemble_(super_learner),projected_change_stacking_ensemble_(super_learner)_vs_2022,projected_annual_change_stacking_ensemble_(super_learner),projected_decile_stacking_ensemble_(super_learner),ci_lower_95_stacking_ensemble_(super_learner),ci_upper_95_stacking_ensemble_(super_learner),pred_ar_baseline_persistence,projected_change_ar_baseline_persistence_vs_2022,projected_annual_change_ar_baseline_persistence,projected_decile_ar_baseline_persistence,ci_lower_95_ar_baseline_persistence,ci_upper_95_ar_baseline_persistence,pred_ar_baseline_momentum_drift,projected_change_ar_baseline_momentum_drift_vs_2022,projected_annual_change_ar_baseline_momentum_drift,projected_decile_ar_baseline_momentum_drift,ci_lower_95_ar_baseline_momentum_drift,ci_upper_95_ar_baseline_momentum_drift,projected_change_vs_2022,projected_annual_change,projected_decile,ci_lower_95,ci_upper_95
E01026177,E01026177,Lincoln 006C,Lincoln,E01026177,1,2024,0.549368381463424,Multimodal ElasticNet,2,0.9794006105640702,0.4300322291006462,0.12270633623112182,3,0.29642349559107795,1.6623777255370626,0.9865870468142335,0.43721866535080944,0.11681140707811011,4,0.29475655326999606,1.678417540358471,1.058541928041703,0.509173546578279,0.10201131373273298,5,0.6097969095149101,1.507286946568496,1.0264767094637215,0.47710832800029745,0.08787372554145989,5,0.5411197651367727,1.5118336537906703,0.8916982035176112,0.34232982205418716,0.03433200683451665,3,0.352955425543667,1.4304409814915555,0.8987103,0.3493419289957129,0.031560540199279785,4,0.411601466436232,1.385819154482042,0.8635821795656669,0.3142137981022428,0.06010870898426024,3,0.23330458134169585,1.4938597777896379,0.7811286954265567,0.23176031396313268,0.049552986179347114,2,0.13457995838671544,1.4276774324663979,0.8452614333491371,0.295893051885713,0.04815803903945015,3,0.20161948017547926,1.4889033865227947,0.549368381463424,0.0,0.0,3,-0.3428405047158738,1.4415772676427219,0.26292758942247807,-0.28644079204094597,-0.14322039602047298,2,-1.0581539857464923,1.5840091645914485,0.43721866535080944,0.11681140707811011,4,0.29475655326999606,1.678417540358471
E01026177,E01026177,Lincoln 006C,Lincoln,E01026177,1,2025,0.549368381463424,Multimodal ElasticNet,3,1.1302007056787895,0.5808323242153655,0.15080009511471926,3,0.29372798683779366,1.9666734245197852,1.1020444443172572,0.5526760628538332,0.11545739750302375,4,0.2547285954766406,1.949360293157874,1.0724102138449196,0.5230418323814956,0.01386828580321664,4,0.5228120538417065,1.6220083738481328,1.0500719486795231,0.5007035672160991,0.023595239215801644,4,0.45563352032079973,1.6445103770382465,0.9330406221353024,0.38367224067187833,0.04134241861769117,3,0.2732181678124568,1.592863076458148,0.9090843,0.35971593860493534,0.010374009609222412,3,0.3125002615418212,1.5056683785948977,0.9007296613046065,0.3513612798411825,0.03714748173893967,3,0.1288004053267896,1.6726589172824236,0.8520088937943459,0.3026405123309218,0.07088019836778914,2,0.06015164400009121,1.6438661435886006,0.8961026458713464,0.3467342644079223,0.0508412125222093,3,0.10780546470944374,1.684399827033249,0.549368381463424,0.0,0.0,3,-0.5433598760946727,1.6420966390215208,0.11970719340200509,-0.42966118806141895,-0.14322039602047298,2,-1.4982806904761135,1.7376950772801236,0.5526760628538332,0.11545739750302375,4,0.2547285954766406,1.949360293157874
E01026178,E01026178,Lincoln 006D,Lincoln,E01026178,1,2023,0.890729772399274,Multimodal ElasticNet,1,1.0913759398009308,0.20064616740165686,0.20064616740165686,5,0.6084381904083037,1.5743136891935579,1.0684331674501133,0.17770339505083932,0.17770339505083932,5,0.579235134033347,1.5576312008668796,1.034360183123117,0.14363041072384308,0.14363041072384308,5,0.7170495374991389,1.3516708287470953,1.0288890691060109,0.13815929670673688,0.13815929670673688,5,0.6856898824764438,1.3720882557355778,1.0220514792180069,0.1313217068187329,0.1313217068187329,5,0.6411028075973524,1.4030001508386614,1.0052813,0.11455155675569428,0.11455155675569428,5,0.660843362370432,1.3497192959395046,1.051871149588889,0.16114137718961508,0.16114137718961508,6,0.6061975858547489,1.497544713323029,1.0528315297666544,0.16210175736738042,0.16210175736738042,5,0.5956525334381847,1.5100105260951242,0.9781959500799362,0.08746617768066223,0.08746617768066223,5,0.5230723603346885,1.433319539825184,0.890729772399274,0.0,0.0,5,0.259842818746996,1.521616726051552,0.9297520901983389,0.039022317799064954,0.039022317799064954,5,-0.00439365010424575,1.8638978305009237,0.17770339505083932,0.17770339505083932,5,0.579235134033347,1.5576312008668796
E01026178,E01026178,Lincoln 006D,Lincoln,E01026178,1,2024,0.890729772399274,Multimodal ElasticNet,2,1.2368899623959435,0.34616018999666953,0.14551402259501267,5,0.5539128474229512,1.9198670773689357,1.1860131940029228,0.29528342160364884,0.11758002655280952,5,0.4941827004586854,1.8778436875471602,1.1146746985986307,0.2239449261993567,0.0803145154755136,5,0.6659296800718377,1.5634197171254236,1.066557855890507,0.1758280834912329,0.03766878678449603,5,0.5812009115635581,1.5519148002174556,1.0457664523436023,0.15503667994432835,0.02371497312559545,5,0.5070236743696581,1.5845092303175465,1.0410693,0.15033949678102387,0.03578794002532959,5,0.5539604251573929,1.5281781132032028,1.0909625818096251,0.20023280941035115,0.03909143222073608,5,0.46068498358565413,1.7212401800335961,1.1117329229490935,0.22100315054981956,0.05890139318243914,5,0.46518418590925226,1.7582816599889348,1.0359963332567421,0.14526656085746814,0.057800383176805914,5,0.3923543800830843,1.6796382864304,0.890729772399274,0.0,0.0,5,-0.0014791137800238552,1.7829386585785718,0.9687744079974039,0.07804463559812991,0.039022317799064954,5,-0.3523071671715665,2.2898559831663743,0.29528342160364884,0.11758002655280952,5,0.4941827004586854,1.8778436875471602
E01026178,E01026178,Lincoln 006D,Lincoln,E01026178,1,2025,0.890729772399274,Multimodal ElasticNet,3,1.3760241842716463,0.4852944118723723,0.1391342218757028,5,0.5395514654306505,2.2124969031126422,1.2974324566274067,0.4067026842281327,0.11141926262448387,5,0.4501166077867901,2.144748305468023,1.1775638857427952,0.28683411334352127,0.06288918714416458,5,0.6279657257395821,1.7271620457460084,1.1015640081694509,0.2108342357701769,0.03500615227894399,5,0.5071255798107275,1.6960024365281743,1.0764132131783728,0.18568344077909882,0.03064676083477047,5,0.4165907588555272,1.7362356675012185,1.1064109,0.21568108861604585,0.06534159183502197,5,0.5098268024887816,1.702994919541858,1.1627760301643884,0.2720462577651144,0.07181344835476322,5,0.39084677418657143,1.9347052861422052,1.1929678087248856,0.30223803632561164,0.08123488577579208,5,0.40111055893063097,1.9848250585191403,1.1055248147297676,0.21479504233049362,0.06952848147302548,5,0.317227633567865,1.8938219958916702,0.890729772399274,0.0,0.0,5,-0.2019984851588228,1.9834580299573707,1.0077967257964688,0.11706695339719486,0.039022317799064954,5,-0.6101911580816497,2.6257846096745876,0.4067026842281327,0.11141926262448387,5,0.4501166077867901,2.144748305468023
E01026127,E01026127,Lincoln 007A,Lincoln,E01026127,1,2023,1.71288467273268,Multimodal ElasticNet,1,2.112420164607782,0.39953549187510173,0.39953549187510173,9,1.6294824152151546,2.595357914000409,2.0982947582902622,0.38541008555758216,0.38541008555758216,9,1.609096724873496,2.5874927917070285,2.018113366874492,0.3052286941418121,0.3052286941418121,9,1.700802721250514,2.3354240124984704,2.0543162108318858,0.3414315380992057,0.3414315380992057,10,1.7111170242023186,2.397515397461453,2.1658044181901195,0.4529197454574394,0.4529197454574394,10,1.784855746569465,2.5467530898107738,2.1426134,0.42972873821702695,0.42972873821702695,10,1.7981754441651707,2.487051377734243,2.125174756355041,0.4122900836223611,0.4122900836223611,10,1.6795011926209011,2.570848320089181,2.1932423615395247,0.4803576888068446,0.4803576888068446,10,1.7360633652110549,2.6504213578679945,2.0486056518267253,0.3357209790940452,0.3357209790940452,10,1.5934820620814776,2.503729241571973,1.71288467273268,0.0,0.0,9,1.0819977190804022,2.343771626384958,1.4454928022335503,-0.2673918704991298,-0.2673918704991298,8,0.5113470619309656,2.379638542536135,0.38541008555758216,0.38541008555758216,9,1.609096724873496,2.5874927917070285
E01026127,E01026127,Lincoln 007A,Lincoln,E01026127,1,2024,1.71288467273268,Multimodal ElasticNet,2,2.242589864609243,0.529705191876563,0.13016970000146122,9,1.5596127496362509,2.925566979582235,2.190800739912017,0.47791606717933677,0.09250598162175461,9,1.4989702463677794,2.8826312334562543,2.007844971054828,0.294960298322148,-0.0102683958196641,9,1.5590999525280351,2.4565899895816212,2.0296286306508873,0.3167439579182072,-0.02468758018099848,9,1.5442716863239385,2.5149855749778363,2.077339250259386,0.36445457752670585,-0.08846516793073356,9,1.5385964722854417,2.61608202823333,2.0391383,0.3262536443754742,-0.10347509384155273,9,1.5520294730852493,2.5262471611310593,2.1192524496379264,0.4063677769052463,-0.0059223067171148,9,1.4889748514139554,2.7495300478618976,2.245135015614873,0.5322503428821928,0.051892654075348155,9,1.5985862785750315,2.891683752654714,2.048114117192434,0.3352294444597539,-0.0004915346342913018,9,1.404472164018776,2.691756070366092,1.71288467273268,0.0,0.0,9,0.8206757865533822,2.605093558911978,1.1781009317344204,-0.5347837409982596,-0.2673918704991298,6,-0.14298064343454997,2.4991825069033906,0.47791606717933677,0.09250598162175461,9,1.4989702463677794,2.8826312334562543
E01026127,E01026127,Lincoln 007A,Lincoln,E01026127,1,2025,1.71288467273268,Multimodal ElasticNet,3,2.392570712988905,0.6796860402562248,0.14998084837966186,9,1.5560979941479092,3.2290434318299006,2.293696002441086,0.5808113297084061,0.10289526252906933,9,1.4463801536004697,3.1410118512817027,2.0183225901924855,0.3054379174598054,0.010477619137657435,9,1.4687244301892723,2.5679207501956984,2.0511611213804715,0.3382764486477914,0.021532490729584186,9,1.456722693021748,2.645599549739195,2.1167239488967997,0.40383927616411963,0.039384698637413784,9,1.456901494573954,2.7765464032196454,2.1150732,0.40218853130784726,0.07593488693237305,10,1.518489145513989,2.7116572625670656,2.0986896656259915,0.3858049928933114,-0.020562784011934898,9,1.3267604096481747,2.8706189216038083,2.3257352978153567,0.6128506250826766,0.08060028220048387,9,1.533878048021102,3.117592547609611,2.1088679401125314,0.39598326737985134,0.060753822920097456,9,1.3205707589506288,2.8971651212744343,1.71288467273268,0.0,0.0,9,0.6201564151745833,2.805612930290777,0.9107090612352906,-0.8021756114973895,-0.2673918704991298,4,-0.7072788226428279,2.528696945113409,0.5808113297084061,0.10289526252906933,9,1.4463801536004697,3.1410118512817027
E01026128,E01034689,Lincoln 007E,Lincoln,E01026128,1,2023,1.42198386068384,Multimodal ElasticNet,1,1.5831506054345117,0.16116674475067172,0.16116674475067172,8,1.1002128560418845,2.066088354827139,1.5274141706356297,0.1054303099517897,0.1054303099517897,8,1.0382161372188634,2.0166122040523957,1.6025320230827176,0.1805481623988776,0.1805481623988776,8,1.2852213774587393,1.9198426687066958,1.5288792726231601,0.10689541193932017,0.10689541193932017,8,1.1856800859935932,1.872078459252727,1.6308371814443714,0.20885332076053142,0.20885332076053142,8,1.249888509823717,2.011785853065026,1.6407868,0.21880290632208044,0.21880290632208044,9,1.296348800221384,1.9852247337904567,1.4893534444457803,0.06736958376194035,0.06736958376194035,8,1.04367988071164,1.9350270081799206,1.6285445003024293,0.20656063961858928,0.20656063961858928,8,1.1713655039739597,2.085723496630899,1.515287763928756,0.09330390324491611,0.09330390324491611,8,1.0601641741835084,1.9704113536740038,1.42198386068384,0.0,0.0,8,0.791096907031562,2.052870814336118,1.51549542029313,0.09351155960928992,0.09351155960928992,8,0.5813496799905452,2.4496411605957147,0.1054303099517897,0.1054303099517897,8,1.0382161372188634,2.0166122040523957
E01026128,E01034689,Lincoln 007E,Lincoln,E01026128,1,2024,1.42198386068384,Multimodal ElasticNet,2,1.7110760744279734,0.2890922137441334,0.1279254689934617,8,1.0280989594549812,2.3940531894009656,1.6387300209981561,0.21674616031431615,0.11131585036252645,8,0.9468995274539187,2.3305605145423938,1.564835942086464,0.14285208140262395,-0.037696080996253656,8,1.116090923559671,2.0135809606132566,1.560612848467689,0.13862898778384913,0.03173357584452896,8,1.0752559041407403,2.045969792794638,1.6602507142393006,0.23826685355546062,0.029413532794929198,8,1.1215079362653564,2.198993492213245,1.6506343,0.22865042810400182,0.009847521781921387,8,1.1635254447649368,2.137743132810747,1.5693618195571866,0.1473779588733466,0.08000837511140624,8,0.9390842213332156,2.1996394177811576,1.730972503550873,0.308988642867033,0.1024280032484437,8,1.0844237665110317,2.3775212405907142,1.5690956815179984,0.1471118208341584,0.053807917589242305,8,0.9254537283443406,2.2127376346916563,1.42198386068384,0.0,0.0,8,0.5297749745045421,2.314192746863138,1.6090069799024198,0.18702311921857984,0.09351155960928992,8,0.2879254047334494,2.93008855507139,0.21674616031431615,0.11131585036252645,8,0.9468995274539187,2.3305605145423938
E01026128,E01034689,Lincoln 007E,Lincoln,E01026128,1,2025,1.42198386068384,Multimodal ElasticNet,3,1.8429754686937019,0.4209916080098619,0.1318993942657285,8,1.006502749852706,2.679448187534698,1.7397178084501457,0.3177339477663057,0.10098778745198955,8,0.8924019596095291,2.587033657290762,1.6346420183673873,0.21265815768354734,0.06980607628092339,8,1.0850438583641742,2.1842401783706005,1.5749901538221167,0.15300629313827674,0.014377305354427605,8,0.9805517254633933,2.1694285821808403,1.742298514062454,0.3203146533786141,0.08204779982315347,8,1.0824760597396086,2.4021209683852995,1.6622641,0.24028024797399694,0.011629819869995117,8,1.0656800501312986,2.258848167184375,1.5839116201780585,0.16192775949421856,0.014549800620871967,8,0.8119823642002416,2.3558408761558756,1.8671360077953816,0.4451521471115416,0.13616350424450863,9,1.075278758001127,2.6589932575896364,1.6086818144410144,0.18669795375717446,0.03958613292301605,8,0.8203846332791118,2.3969789956029173,1.42198386068384,0.0,0.0,8,0.3292556031257432,2.5147121182419365,1.7025185395117097,0.28053467882786975,0.09351155960928992,7,0.08453065563359119,3.320506423389828,0.3177339477663057,0.10098778745198955,8,0.8924019596095291,2.587033657290762
E01026128,E01034690,Lincoln 007F,Lincoln,E01026128,1,2023,1.42198386068384,Multimodal ElasticNet,1,1.5831506054345117,0.16116674475067172,0.16116674475067172,8,1.1002128560418845,2.066088354827139,1.5274141706356297,0.1054303099517897,0.1054303099517897,8,1.0382161372188634,2.0166122040523957,1.6025320230827176,0.1805481623988776,0.1805481623988776,8,1.2852213774587393,1.9198426687066958,1.5288792726231601,0.10689541193932017,0.10689541193932017,8,1.1856800859935932,1.872078459252727,1.6308371814443714,0.20885332076053142,0.20885332076053142,8,1.249888509823717,2.011785853065026,1.6407868,0.21880290632208044,0.21880290632208044,9,1.296348800221384,1.9852247337904567,1.4893534444457803,0.06736958376194035,0.06736958376194035,8,1.04367988071164,1.9350270081799206,1.6285445003024293,0.20656063961858928,0.20656063961858928,8,1.1713655039739597,2.085723496630899,1.515287763928756,0.09330390324491611,0.09330390324491611,8,1.0601641741835084,1.9704113536740038,1.42198386068384,0.0,0.0,8,0.791096907031562,2.052870814336118,1.51549542029313,0.09351155960928992,0.09351155960928992,8,0.5813496799905452,2.4496411605957147,0.1054303099517897,0.1054303099517897,8,1.0382161372188634,2.0166122040523957
E01026128,E01034690,Lincoln 007F,Lincoln,E01026128,1,2024,1.42198386068384,Multimodal ElasticNet,2,1.7110760744279734,0.2890922137441334,0.1279254689934617,8,1.0280989594549812,2.3940531894009656,1.6387300209981561,0.21674616031431615,0.11131585036252645,8,0.9468995274539187,2.3305605145423938,1.564835942086464,0.14285208140262395,-0.037696080996253656,8,1.116090923559671,2.0135809606132566,1.560612848467689,0.13862898778384913,0.03173357584452896,8,1.0752559041407403,2.045969792794638,1.6602507142393006,0.23826685355546062,0.029413532794929198,8,1.1215079362653564,2.198993492213245,1.6506343,0.22865042810400182,0.009847521781921387,8,1.1635254447649368,2.137743132810747,1.5693618195571866,0.1473779588733466,0.08000837511140624,8,0.9390842213332156,2.1996394177811576,1.730972503550873,0.308988642867033,0.1024280032484437,8,1.0844237665110317,2.3775212405907142,1.5690956815179984,0.1471118208341584,0.053807917589242305,8,0.9254537283443406,2.2127376346916563,1.42198386068384,0.0,0.0,8,0.5297749745045421,2.314192746863138,1.6090069799024198,0.18702311921857984,0.09351155960928992,8,0.2879254047334494,2.93008855507139,0.21674616031431615,0.11131585036252645,8,0.9468995274539187,2.3305605145423938
E01026128,E01034690,Lincoln 007F,Lincoln,E01026128,1,2025,1.42198386068384,Multimodal ElasticNet,3,1.8429754686937019,0.4209916080098619,0.1318993942657285,8,1.006502749852706,2.679448187534698,1.7397178084501457,0.3177339477663057,0.10098778745198955,8,0.8924019596095291,2.587033657290762,1.6346420183673873,0.21265815768354734,0.06980607628092339,8,1.0850438583641742,2.1842401783706005,1.5749901538221167,0.15300629313827674,0.014377305354427605,8,0.9805517254633933,2.1694285821808403,1.742298514062454,0.3203146533786141,0.08204779982315347,8,1.0824760597396086,2.4021209683852995,1.6622641,0.24028024797399694,0.011629819869995117,8,1.0656800501312986,2.258848167184375,1.5839116201780585,0.16192775949421856,0.014549800620871967,8,0.8119823642002416,2.3558408761558756,1.8671360077953816,0.4451521471115416,0.13616350424450863,9,1.075278758001127,2.6589932575896364,1.6086818144410144,0.18669795375717446,0.03958613292301605,8,0.8203846332791118,2.3969789956029173,1.42198386068384,0.0,0.0,8,0.3292556031257432,2.5147121182419365,1.7025185395117097,0.28053467882786975,0.09351155960928992,7,0.08453065563359119,3.320506423389828,0.3177339477663057,0.10098778745198955,8,0.8924019596095291,2.587033657290762
E01026129,E01026129,Lincoln 007C,Lincoln,E01026129,1,2023,2.80792652979996,Multimodal ElasticNet,1,2.6379887991548907,-0.16993773064506934,-0.16993773064506934,10,2.1550510497622635,3.120926548547518,2.5855835827879003,-0.2223429470120597,-0.2223429470120597,10,2.096385549371134,3.0747816162046666,2.3459695272982826,-0.4619570025016775,-0.4619570025016775,10,2.0286588816743043,2.663280172922261,2.359153519089216,-0.44877301071074394,-0.44877301071074394,10,2.015954332459649,2.7023527057187833,2.461027931249876,-0.3468985985500841,-0.3468985985500841,10,2.0800792596292217,2.84197660287053,2.3941524,-0.41377412692215243,-0.41377412692215243,10,2.0497144360932715,2.7385903696623437,2.4299083376484063,-0.37801819215155374,-0.37801819215155374,10,1.9842347739142663,2.8755819013825463,2.642431398544749,-0.1654951312552111,-0.1654951312552111,10,2.185252402216279,3.0996103948732188,2.5061435348045227,-0.30178299499543737,-0.30178299499543737,10,2.051019945059275,2.9612671245497704,2.80792652979996,0.0,0.0,10,2.177039576147682,3.438813483452238,3.52076281416292,0.7128362843629601,0.7128362843629601,10,2.5866170738603356,4.454908554465505,-0.2223429470120597,-0.2223429470120597,10,2.096385549371134,3.0747816162046666
E01026129,E01026129,Lincoln 007C,Lincoln,E01026129,1,2024,2.80792652979996,Multimodal ElasticNet,2,2.745282056786741,-0.06264447301321896,0.10729325763185038,10,2.062304941813749,3.4282591717597333,2.663763703263282,-0.1441628265366779,0.07818012047538181,10,1.9719332097190447,3.3555941968075196,2.77715344837063,-0.030773081429329885,0.4311839210723476,10,2.3284084298438374,3.225898466897423,2.5901452930392566,-0.2177812367607035,0.23099177395004045,10,2.104788348712308,3.075502237366205,2.5679434763683235,-0.2399830534316365,0.10691554511844759,10,2.029200698394379,3.106686254342268,2.4326775,-0.37524902239944735,0.03852510452270508,10,1.9455686633776077,2.9197863514234177,2.6349035359893986,-0.1730229938105614,0.20499519834099234,10,2.004625937765428,3.2651811342133694,2.722988065326641,-0.0849384644733191,0.080556666781892,10,2.0764393282867997,3.3695368023664822,2.591489687237,-0.21643684256296014,0.08534615243247723,10,1.947847734063342,3.235131640410658,2.80792652979996,0.0,0.0,10,1.9157176436206622,3.7001354159792577,4.233599098525881,1.4256725687259206,0.7128362843629605,10,2.91251752335691,5.554680673694851,-0.1441628265366779,0.07818012047538181,10,1.9719332097190447,3.3555941968075196
E01026129,E01026129,Lincoln 007C,Lincoln,E01026129,1,2025,2.80792652979996,Multimodal ElasticNet,3,2.8525653270834463,0.0446387972834863,0.10728327029670526,10,2.0160926082424506,3.689038045924442,2.766794703939966,-0.0411318258599942,0.10303100067668369,10,1.9194788550993493,3.6141105527805824,2.489742097244651,-0.3181844325553089,-0.28741135112597904,10,1.940143937241438,3.039340257247864,2.4232995130140162,-0.3846270167859438,-0.1668457800252403,10,1.8288610846552928,3.0177379413727397,2.5074159829165183,-0.3005105468834417,-0.06052749345180519,10,1.8475935285936727,3.167238437239364,2.48393,-0.32399641886856356,0.05125260353088379,10,1.8873460524048582,3.0805141694579348,2.3677355066279198,-0.4401910231720403,-0.2671680293614789,10,1.595806250650103,3.1396647626057366,2.647962259057905,-0.159964270742055,-0.0750258062687359,10,1.8561050092636504,3.4398195088521595,2.5739163974136963,-0.23401013238626378,-0.01757328982330364,10,1.7856192162517937,3.3622135785755987,2.80792652979996,0.0,0.0,10,1.7151982722418633,3.900654787358057,4.946435382888842,2.1385088530888816,0.712836284362961,10,3.328447499010723,6.56442326676696,-0.0411318258599942,0.10303100067668369,10,1.9194788550993493,3.6141105527805824
E01026131,E01026131,Lincoln 007D,Lincoln,E01026131,1,2023,2.21230375766518,Multimodal ElasticNet,1,2.203416905155349,-0.008886852509830678,-0.008886852509830678,10,1.720479155762722,2.6863546545479764,2.1543918656519816,-0.05791189201319824,-0.05791189201319824,10,1.6651938322352153,2.643589899068748,2.0860178442383868,-0.12628591342679307,-0.12628591342679307,10,1.7687071986144085,2.403328489862365,2.1412137554872976,-0.0710900021778822,-0.0710900021778822,10,1.7980145688577305,2.484412942116865,2.1027755481184744,-0.10952820954670539,-0.10952820954670539,10,1.72182687649782,2.4837242197391287,2.0434725,-0.16883122920753824,-0.16883122920753824,9,1.6990345616731053,2.3879104952421777,2.096289703345051,-0.11601405432012868,-0.11601405432012868,9,1.6506161396109111,2.541963267079191,2.2263028815709682,0.013999123905788391,0.013999123905788391,10,1.7691238852424984,2.683481877899438,2.085595133238097,-0.12670862442708275,-0.12670862442708275,10,1.6304715434928494,2.540718722983345,2.21230375766518,0.0,0.0,10,1.581416804012902,2.8431907113174577,2.37865036260658,0.16634660494139997,0.16634660494139997,10,1.4445046223039952,3.3127961029091644,-0.05791189201319824,-0.05791189201319824,10,1.6651938322352153,2.643589899068748
E01026131,E01026131,Lincoln 007D,Lincoln,E01026131,1,2024,2.21230375766518,Multimodal ElasticNet,2,2.3526361926158574,0.1403324349506776,0.14921928746050828,10,1.6696590776428653,3.0356133075888496,2.2852386785234784,0.07293492085829856,0.1308468128714968,10,1.593408184979241,2.977069172067716,2.0192266306979554,-0.19307712696722446,-0.06679121354043138,9,1.5704816121711624,2.467971649224748,2.129693897880521,-0.08260985978465873,-0.01151985760677654,10,1.6443369535535723,2.61505084220747,1.9700286016713644,-0.24227515599381544,-0.13274694644711005,9,1.4312858236974202,2.5087713796453084,2.003183,-0.20912086963417398,-0.04028964042663574,9,1.5160740440081009,2.490291732053911,2.101594607611074,-0.11070915005410598,0.005304904266022703,9,1.4713170093871029,2.731872205835045,2.3594628186694138,0.14715906100423393,0.13315993709844554,10,1.7129140816295725,3.006011555709255,2.107657160596366,-0.10464659706881374,0.02206202735826901,10,1.4640152074227082,2.751299113770024,2.21230375766518,0.0,0.0,10,1.320094871485882,3.104512643844478,2.5449969675479798,0.33269320988279993,0.16634660494139997,10,1.2239153923790094,3.8660785427169504,0.07293492085829856,0.1308468128714968,10,1.593408184979241,2.977069172067716
E01026131,E01026131,Lincoln 007D,Lincoln,E01026131,1,2025,2.21230375766518,Multimodal ElasticNet,3,2.4592106119500765,0.24690685428489667,0.10657441933421907,10,1.6227378931090808,3.2956833307910722,2.364405616010143,0.15210185834496315,0.07916693748666459,10,1.5170897671695265,3.2117214648507595,1.9620584765400761,-0.2502452811251037,-0.057168154157879236,9,1.412460316536863,2.5116566365432895,2.0959213384470323,-0.11638241921814751,-0.03377255943348878,9,1.501482910088309,2.6903597668057557,1.9674857676611368,-0.24481799000404303,-0.0025428340102275904,9,1.3076633133382911,2.6273082219839825,1.9187684,-0.2935353517508732,-0.08441448211669922,9,1.3221843473877684,2.515352464440845,2.0591385533138102,-0.1531652043513696,-0.04245605429726362,9,1.2872092973359934,2.831067809291627,2.3598429674033374,0.1475392097381576,0.00038014873392366866,10,1.5679857176090828,3.1517002171975923,2.100795994898089,-0.11150776276709085,-0.006861165698277105,9,1.3124988137361864,2.8890931760599914,2.21230375766518,0.0,0.0,10,1.119575500107083,3.3050320152232766,2.7113435724893797,0.4990398148241999,0.16634660494139997,10,1.0933556886112612,4.329331456367498,0.15210185834496315,0.07916693748666459,10,1.5170897671695265,3.2117214648507595
E01026133,E01034691,Lincoln 008E,Lincoln,E01026133,1,2023,0.340280525938843,Multimodal ElasticNet,1,0.522640679220065,0.18236015328122196,0.18236015328122196,2,0.03970292982743784,1.005578428612692,0.4982729704800539,0.15799244454121092,0.15799244454121092,2,0.009074937063287658,0.9874710038968202,0.47749986552708673,0.13721933958824373,0.13721933958824373,2,0.16018921990310858,0.7948105111510648,0.4716977394976307,0.13141721355878772,0.13141721355878772,2,0.12849855286806366,0.8148969261271978,0.4257848172834355,0.08550429134459248,0.08550429134459248,1,0.04483614566278099,0.80673348890409,0.41194683,0.0716663071948545,0.0716663071948545,1,0.0675088663491612,0.7563847999182338,0.40284306816051696,0.06256254222167396,0.06256254222167396,1,-0.04283049557362317,0.8485166318946571,0.46957961483917104,0.12929908890032804,0.12929908890032804,1,0.012400618510701344,0.9267586111676407,0.41777473027189604,0.07749420433305304,0.07749420433305304,1,-0.03734885947335165,0.8728983200171437,0.340280525938843,0.0,0.0,2,-0.290606427713435,0.9711674795911209,0.535711466038315,0.19543094009947198,0.19543094009947198,3,-0.3984342742642697,1.4698572063408997,0.15799244454121092,0.15799244454121092,2,0.009074937063287658,0.9874710038968202
